Data;SPY;FEZ;EWJ;EEM;GLD;IEF;IBCX
04.04.2019;287.18;37.58;55.33;43.8;122.11;92.8;153.36
03.04.2019;286.42;37.52;55.36;43.53;121.8;92.7;153.56
02.04.2019;285.97;37.13;55.03;43.23;121.98;92.99;153.40
01.04.2019;285.83;37.01;55.41;43.37;121.53;92.84;153.41
29.03.2019;282.48;36.58;54.72;42.66;122.01;93.48;153.52
28.03.2019;280.71;36.32;54.75;42.23;121.9;93.63;153.37
27.03.2019;279.65;36.43;54.72;41.95;123.65;93.62;153.76
26.03.2019;281.12;36.33;54.91;42.4;124.3;93.35;153.58
25.03.2019;279.04;36.26;54.31;42.27;124.92;93.43;154.14
22.03.2019;279.25;36.19;54.28;42.18;123.97;93.19;154.36
21.03.2019;284.73;37.32;54.87;43.45;123.68;92.51;155.05
20.03.2019;281.55;37.47;54.51;43.39;124.18;92.55;155.13
19.03.2019;282.4;37.46;54.48;43.32;123.38;91.91;154.48
18.03.2019;282.33;37.34;54.46;43.3;123.04;91.97;154.27
15.03.2019;281.31;37.18;54.31;42.82;122.97;92.09;153.96
14.03.2019;281.16;36.74;53.69;42.21;122.41;91.8;153.56
13.03.2019;281.34;36.66;54.27;42.43;123.84;91.94;154.09
12.03.2019;279.49;36.25;54.06;42.38;122.98;91.97;153.43
11.03.2019;278.44;36.26;53.93;42.17;122.24;91.72;152.57
08.03.2019;274.46;36.01;53.35;41.39;122.84;91.79;152.28
07.03.2019;275.01;35.87;53.44;41.69;121.51;91.66;151.94
06.03.2019;277.33;36.48;54.08;42.47;121.61;91.35;153.17
05.03.2019;279.02;36.56;54.4;42.71;121.72;91.09;153.18
04.03.2019;279.4;36.53;54.35;42.29;121.56;91.04;153.71
01.03.2019;280.42;36.69;54.52;42.24;121.88;90.76;154.09
28.02.2019;278.68;36.43;54.36;42.19;123.99;91.06;153.85
27.02.2019;279.2;36.25;54.89;42.74;124.69;91.3;153.82
26.02.2019;279.32;36.42;55.18;43.11;125.58;91.62;154.14
25.02.2019;279.52;36.14;54.99;43.26;125.37;91.35;153.77
22.02.2019;279.14;36.06;54.68;42.78;125.5;91.49;153.39
21.02.2019;277.42;35.92;54.56;42.31;125.05;91.22;153.26
20.02.2019;278.41;35.95;54.64;42.4;126.48;91.49;153.44
19.02.2019;277.85;35.8;54.58;42.17;126.7;91.51;153.52
15.02.2019;277.37;35.65;54.49;41.84;124.8;91.35;152.63
14.02.2019;274.38;35.03;53.8;41.9;124.06;91.44;152.60
13.02.2019;274.99;35.14;53.84;41.82;123.37;91.01;152.16
12.02.2019;274.1;35.14;53.71;42.12;123.86;91.24;152.78
11.02.2019;270.62;34.7;52.78;41.77;123.6;91.36;151.97
08.02.2019;270.47;34.72;52.73;41.91;124.21;91.5;152.84
07.02.2019;270.14;34.86;53.2;42.15;123.74;91.38;152.99
06.02.2019;272.74;35.49;53.95;42.57;123.44;91.08;153.28
05.02.2019;273.1;35.64;54.4;43.16;124.28;91.01;153.97
04.02.2019;271.96;35.31;54.18;42.57;123.96;90.85;153.81
01.02.2019;270.06;35.33;54.06;42.5;124.5;91.05;154.11
31.01.2019;269.93;35.25;54.28;42.84;124.75;91.54;153.89
30.01.2019;267.58;35.33;54.18;42.48;124.69;91.12;153.65
29.01.2019;263.41;35.06;53.58;41.58;123.98;90.91;152.81
28.01.2019;263.76;34.9;53.53;41.51;123.29;90.65;152.81
25.01.2019;265.78;34.97;53.92;41.95;122.86;90.63;152.61
24.01.2019;263.55;34.43;53.34;41.4;121.09;90.83;151.14
23.01.2019;263.41;34.4;53.03;41;121.28;90.55;151.72
22.01.2019;262.86;34.18;53.18;40.59;121.45;90.59;151.32
18.01.2019;266.46;34.6;54.15;41.3;121.02;90.28;151.31
17.01.2019;262.96;34.1;53.44;41.1;122.11;90.56;151.43
16.01.2019;260.98;34.04;53.55;40.92;122.27;90.73;151.54
15.01.2019;260.35;34.07;53.29;40.43;121.88;90.78;151.58
14.01.2019;257.4;34.03;52.65;40.15;122.09;90.87;152.01
11.01.2019;258.98;34.15;52.84;40.49;121.8;90.92;151.92
10.01.2019;258.88;34.44;53.46;40.68;121.59;90.65;152.13
09.01.2019;257.97;34.47;53.14;40.4;122.31;90.69;152.64
08.01.2019;256.77;34.03;52.85;39.69;121.53;90.64;151.00
07.01.2019;254.38;33.81;52.6;39.54;121.86;90.87;151.69
04.01.2019;252.39;33.78;52.47;39.45;121.44;91.12;150.98
03.01.2019;244.21;32.68;50.75;38.22;122.43;91.86;151.29
02.01.2019;250.18;33.12;51.04;38.93;121.33;91.14;150.85
31.12.2018;249.92;33.27;50.69;38.83;121.25;90.95;151.77
28.12.2018;247.75;33.13;50.78;39;121.06;90.61;151.77
27.12.2018;248.07;32.98;50.72;38.64;120.57;90.12;151.63
26.12.2018;246.18;32.96;50.05;38.69;119.66;89.89;150.53
24.12.2018;234.34;32.08;49.12;37.93;120.02;90.32;150.53
21.12.2018;240.7;32.66;49.66;38.29;118.72;90.09;150.53
20.12.2018;247.17;33.24;51.24;38.56;119.24;90.01;151.83
19.12.2018;251.26;33.4;51.51;38.26;117.43;90.13;151.08
18.12.2018;255.08;33.68;52.28;38.91;118.15;89.81;150.79
17.12.2018;255.36;33.61;52.54;39.22;117.87;89.59;150.55
14.12.2018;260.47;33.84;52.96;39.59;117.06;89.33;150.10
13.12.2018;265.37;34.34;53.57;40.16;117.53;89.19;150.55
12.12.2018;265.46;34.36;53.73;40.17;117.79;89.14;150.76
11.12.2018;264.13;33.7;53.09;39.52;117.54;89.38;149.86
10.12.2018;264.07;33.63;53.13;39.22;117.68;89.61;150.22
07.12.2018;263.57;33.76;53.54;39.64;118.09;89.56;150.66
06.12.2018;269.84;34.17;53.94;40.4;117.14;89.3;150.66
04.12.2018;270.25;34.63;54.02;40.77;117.12;89.07;150.54
03.12.2018;279.3;35.54;56.09;41.66;116.41;88.66;150.59
30.11.2018;275.65;35.08;55.34;40.83;115.54;88.47;150.07
29.11.2018;273.98;35.26;55.29;40.87;115.74;88.29;151.12
28.11.2018;274.58;35.41;55.48;41.23;115.38;88.07;150.67
27.11.2018;268.4;34.87;54.76;40.27;114.95;88.08;149.78
26.11.2018;267.5;35.04;54.81;39.99;115.64;87.99;150.27
23.11.2018;263.25;34.52;54.08;39.5;115.77;88.06;150.44
21.11.2018;265.02;34.85;54.28;39.97;115.86;88.01;150.76
20.11.2018;264.12;34.4;53.46;39.24;115.67;88.02;150.48
19.11.2018;269.1;35.08;54.46;40.11;115.67;88.04;151.81
16.11.2018;273.73;35.42;54.7;40.65;115.62;87.91;151.66
15.11.2018;273.02;35.45;54.66;40.58;114.77;87.64;150.81
14.11.2018;270.2;35.26;54.34;39.69;114.64;87.58;150.61
13.11.2018;272.06;35.15;54.15;39.45;113.7;87.4;150.53
12.11.2018;272.57;34.87;54.35;39;113.66;87.33;149.85
09.11.2018;277.76;35.67;55.1;39.56;114.48;87.07;151.54
08.11.2018;280.5;35.73;55.66;40.31;115.78;86.73;151.70
07.11.2018;281.01;36.29;56.02;41.38;116.03;86.85;152.59
06.11.2018;275.12;35.82;55.44;40.62;116.04;86.85;152.59
05.11.2018;273.39;35.7;54.82;40.68;116.37;86.95;152.27
02.11.2018;271.89;35.69;55.02;40.58;116.65;86.89;151.96
01.11.2018;273.51;35.62;54.71;40.32;116.63;87.38;152.27
31.10.2018;270.63;35.14;54.84;38.93;115.15;87.31;150.96
30.10.2018;267.77;34.88;54.31;38.51;115.8;87.52;151.47
29.10.2018;263.86;34.69;53.47;37.77;116.31;87.71;151.81
26.10.2018;265.33;34.73;53.97;38.44;116.77;87.72;152.35
25.10.2018;270.08;34.91;54.67;38.89;116.4;87.33;151.91
24.10.2018;265.32;34.38;53.87;38.15;116.66;87.54;152.34
23.10.2018;273.61;35.37;55.65;39.42;116.39;87.07;153.32
22.10.2018;275.01;35.58;56.3;39.86;115.71;86.85;153.22
19.10.2018;276.25;35.91;56.65;39.43;116.01;86.83;154.02
18.10.2018;276.4;35.63;56.53;39.06;115.92;86.93;153.41
17.10.2018;280.45;36.35;57.57;40.12;115.79;86.78;153.89
16.10.2018;280.4;36.75;57.61;40.62;115.8;87.03;154.67
15.10.2018;274.4;36.13;56.56;39.62;116;87.04;154.69
12.10.2018;275.95;36.02;56.73;40.05;115.23;86.98;154.50
11.10.2018;272.17;36.01;56.6;38.91;115.78;87.09;154.66
10.10.2018;278.3;36.35;57.64;39.3;112.88;86.73;153.62
09.10.2018;287.4;37.1;59.09;40.51;112.6;86.69;153.36
08.10.2018;287.82;37.08;59.43;40.65;112.54;86.53;153.42
05.10.2018;287.82;37.4;59.17;40.6;113.8;86.49;153.69
04.10.2018;289.44;37.72;59.16;40.74;113.48;86.7;153.71
03.10.2018;291.72;38.16;59.97;41.79;113.42;86.92;153.61
02.10.2018;291.56;37.98;60.5;42.14;113.87;87.57;154.78
01.10.2018;291.73;38.29;60.64;42.67;112.57;87.35;154.99
28.09.2018;290.72;38.27;60.23;42.66;112.76;87.57;155.31
27.09.2018;290.69;38.89;60.35;42.95;112.05;87.53;155.41
26.09.2018;289.88;39.07;60.51;42.74;113.05;87.53;156.76
25.09.2018;290.75;39.04;60.22;42.65;113.65;87.24;157.15
24.09.2018;291.02;38.89;59.77;42.48;113.47;87.33;156.98
21.09.2018;291.99;39.08;60.04;42.97;113.49;87.42;157.51
20.09.2018;293.58;39.05;59.91;42.77;114.27;87.39;157.70
19.09.2018;291.22;38.25;59.75;42.3;113.88;87.38;156.18
18.09.2018;290.91;38.11;59.54;41.73;113.44;87.53;156.01
17.09.2018;289.34;37.88;58.15;41.33;113.61;87.89;156.35
14.09.2018;290.88;37.77;58.12;41.71;113.02;87.87;155.61
13.09.2018;290.83;37.92;57.47;41.75;113.76;88.04;156.51
12.09.2018;289.12;37.48;57.03;41.19;114.17;88.05;156.02
11.09.2018;289.05;37.39;56.92;40.98;113.22;87.94;155.55
10.09.2018;288.1;37.35;56.8;40.89;113.15;88.26;155.40
07.09.2018;287.6;36.93;56.67;41.3;113.23;88.21;154.95
06.09.2018;288.16;37.33;57.02;41.51;113.54;88.61;155.91
05.09.2018;289.03;37.52;56.89;41.47;113.32;88.43;155.82
04.09.2018;289.81;37.87;57.5;42.08;112.93;88.44;155.38
31.08.2018;290.31;38.28;58.22;42.91;113.51;88.64;156.05
30.08.2018;290.3;38.83;58.1;42.69;113.64;88.62;157.06
29.08.2018;291.48;39.34;58.51;43.84;114.2;88.46;157.18
28.08.2018;289.92;39.19;58.3;43.57;113.68;88.48;157.24
27.08.2018;289.78;39.27;58.48;43.73;114.59;88.68;157.19
24.08.2018;287.51;38.73;57.61;43.11;114.16;88.88;156.62
23.08.2018;285.79;38.32;57.41;42.32;112.2;88.86;155.51
22.08.2018;286.17;38.58;57.65;43.02;113.27;88.86;156.40
21.08.2018;286.34;38.35;57.41;42.68;113.02;88.7;156.27
20.08.2018;285.67;37.81;57.42;42.15;112.69;88.82;155.15
17.08.2018;285.06;37.55;57.19;41.96;112.13;88.54;154.63
16.08.2018;284.06;37.26;57;41.52;111.1;88.51;153.72
15.08.2018;281.78;37;56.69;41.26;111.19;88.54;153.33
14.08.2018;283.9;37.75;57.39;42.48;113.07;88.32;153.33
13.08.2018;282.1;37.73;57.16;42.23;112.96;88.41;154.17
10.08.2018;283.16;37.92;57.5;42.93;114.69;88.43;154.40
09.08.2018;285.07;39.12;58.34;43.87;114.74;88.05;155.76
08.08.2018;285.46;39.36;58.56;43.99;114.91;87.81;156.74
07.08.2018;285.58;39.48;58.62;44.05;114.59;87.73;156.47
06.08.2018;284.64;39.1;58.13;43.61;114.33;87.91;156.01
03.08.2018;283.6;39.23;58.57;43.94;114.92;87.87;155.99
02.08.2018;282.39;39.29;58.58;43.61;114.52;87.65;155.87
01.08.2018;280.86;39.72;58.91;44.19;115.14;87.54;156.78
31.07.2018;281.33;40;58.53;44.59;115.99;87.75;157.44
30.07.2018;279.95;39.84;58.98;44.35;115.65;87.63;157.52
27.07.2018;281.42;39.77;59.43;44.42;115.83;87.74;157.18
26.07.2018;283.34;39.6;59.25;44.26;115.77;87.6;156.87
25.07.2018;284.01;39.85;59.1;44.76;116.68;87.7;157.95
24.07.2018;281.61;39.49;58.72;44.04;116.04;87.76;157.31
23.07.2018;280.2;39.3;58.48;43.41;116;87.7;157.20
20.07.2018;279.68;39.33;58.19;43.7;116.56;88.13;157.75
19.07.2018;280;39.15;58.01;43.08;115.81;88.44;157.06
18.07.2018;281.06;39.37;58;43.62;116.31;88.2;157.01
17.07.2018;280.47;39.23;58.09;43.67;116.28;88.27;157.24
16.07.2018;279.34;39.27;57.58;43.35;117.55;88.32;157.83
13.07.2018;279.59;39.18;57.56;43.59;117.61;88.47;157.37
12.07.2018;279.37;39.07;57.03;43.56;118.13;88.32;157.20
11.07.2018;276.86;38.77;56.97;42.97;117.64;88.35;157.08
10.07.2018;278.9;39.59;57.77;43.83;118.93;88.17;157.98
09.07.2018;277.9;39.52;57.99;43.93;119.15;88.24;158.04
06.07.2018;275.42;39.32;57.2;43.15;118.86;88.47;158.00
05.07.2018;273.11;39.09;56.83;42.56;119.05;88.39;157.00
03.07.2018;270.9;38.37;56.92;42.67;118.65;88.38;156.49
02.07.2018;271.86;38.15;56.99;42.64;117.46;88.15;156.20
29.06.2018;271.28;38.33;57.91;43.07;118.65;88.22;156.90
28.06.2018;270.89;37.88;58.1;42.43;118.22;88.28;155.21
27.06.2018;269.35;37.82;58.03;42.08;118.58;88.37;155.17
26.06.2018;271.6;38.2;58.42;42.9;119.26;88.03;156.43
25.06.2018;271;38.31;58.08;43.07;119.89;87.99;157.47
22.06.2018;274.74;38.82;58.88;43.66;120.34;87.87;156.92
21.06.2018;274.24;38.3;58.59;43.21;120.05;87.85;156.19
20.06.2018;275.97;38.69;58.81;43.83;120.26;87.62;155.60
19.06.2018;275.5;38.78;58.79;43.64;120.8;87.91;155.65
18.06.2018;276.56;39.14;59.88;44.41;121.11;87.67;156.14
15.06.2018;277.13;39.65;60.32;44.96;121.34;87.63;155.96
14.06.2018;278.73;40.65;60.64;45.32;123.38;87.56;155.12
13.06.2018;278.03;40.61;60.7;45.62;123.19;87.29;158.03
12.06.2018;278.92;40.48;60.65;45.93;122.82;87.39;157.22
11.06.2018;278.56;40.78;61.03;46.05;123.23;87.44;157.77
08.06.2018;278.19;40.28;60.84;46.05;123.01;87.53;157.72
07.06.2018;277.37;40.21;60.66;46.14;122.86;87.65;157.91
06.06.2018;277.4;40.56;60.66;46.86;122.92;87.28;157.78
05.06.2018;275.1;40.09;60.4;46.16;122.85;87.63;157.83
04.06.2018;274.9;40.2;60.51;46.52;122.37;87.41;157.19
01.06.2018;273.6;39.99;60.15;46.05;122.49;87.72;156.83
31.05.2018;270.94;39.61;59.74;45.42;123.1;88.04;157.12
30.05.2018;272.61;39.83;60.15;45.44;123.37;88.08;156.52
29.05.2018;269.02;39;59.73;45.08;123.19;88.46;155.48
25.05.2018;272.15;40.45;60.13;46.15;123.21;87.52;156.86
24.05.2018;272.8;40.9;60.33;45.96;123.59;87.17;157.55
23.05.2018;273.36;41.03;60.7;46.21;122.54;86.95;157.10
22.05.2018;272.61;41.67;60.94;46.23;122.41;86.56;158.15
21.05.2018;273.37;41.63;61.08;46.07;122.48;86.59;158.64
18.05.2018;271.33;41.44;61.01;45.79;122.41;86.53;158.25
17.05.2018;272.01;41.59;61.16;46.18;122.36;86.19;158.25
16.05.2018;272.24;41.45;61.17;46.9;122.29;86.25;158.62
15.05.2018;271.1;41.52;60.99;46.2;122.48;86.43;159.01
14.05.2018;272.98;41.85;61.62;47.18;124.49;86.91;160.42
11.05.2018;272.85;41.84;61.28;47.12;125;87.1;161.06
10.05.2018;272.02;41.87;60.82;47.2;125.18;87.09;160.70
09.05.2018;269.5;41.58;60.47;46.23;124.33;86.91;159.74
08.05.2018;266.92;41.43;60.99;46.14;124.59;87.11;159.91
07.05.2018;266.92;41.64;60.8;45.88;124.57;87.25;160.94
04.05.2018;266.02;41.6;60.73;46.15;124.54;87.29;161.36
03.05.2018;262.62;41.53;60.29;45.94;124.28;87.29;161.86
02.05.2018;263.2;41.44;60.23;46.04;123.65;87.06;161.18
01.05.2018;264.98;41.37;60.59;46.41;123.71;87.05;162.97
30.04.2018;264.51;41.6;60.64;46.64;124.59;87.18;162.97
27.04.2018;266.56;41.69;60.78;46.98;125.5;87.09;163.59
26.04.2018;266.31;41.58;60.95;46.69;124.97;86.94;162.97
25.04.2018;263.63;41.5;60.58;46.02;125.41;86.69;163.38
24.04.2018;262.98;41.55;60.39;46.38;126.23;86.88;164.43
23.04.2018;266.57;41.77;60.61;46.6;125.62;86.98;164.08
20.04.2018;266.61;41.79;60.69;46.98;126.63;87.07;165.46
19.04.2018;268.89;41.91;60.81;47.57;127.6;87.36;166.16
18.04.2018;270.39;42.07;61.04;47.85;127.85;87.6;167.03
17.04.2018;270.19;41.93;60.63;47.44;127.75;87.94;167.18
16.04.2018;267.33;41.52;60.4;47.34;127.63;87.89;167.11
13.04.2018;265.15;41.36;60.23;47.28;127.45;87.94;166.47
12.04.2018;265.93;41.32;60.23;47.76;126.62;87.86;166.23
11.04.2018;263.76;41.07;60.33;47.78;128.11;88.18;166.80
10.04.2018;265.15;41.29;60.48;47.76;127.12;88.09;166.42
09.04.2018;261;40.85;60.15;46.85;126.82;88.24;166.13
06.04.2018;259.72;40.45;59.62;46.8;126.39;88.23;165.69
05.04.2018;265.64;40.7;60.57;47.73;125.8;87.84;164.77
04.04.2018;263.56;40.25;60.27;47.61;126.45;88.06;165.44
03.04.2018;260.77;40.09;60.21;47.59;126.3;88.12;165.31
02.04.2018;257.47;39.66;59.46;47.13;127.26;88.4;165.94
29.03.2018;263.15;40.27;60.68;47.99;125.79;88.31;165.94
28.03.2018;259.83;39.78;59.92;47.01;125.73;88.13;165.84
27.03.2018;260.6;39.53;59.25;47.25;127.49;88.15;167.16
26.03.2018;265.11;40.04;59.11;48.12;128.28;87.65;167.35
23.03.2018;258.05;39.21;58.28;46.61;127.61;87.89;166.29
22.03.2018;263.67;39.68;59.53;47.57;125.98;87.77;165.61
21.03.2018;270.43;40.55;60.08;49.21;126.48;87.41;165.70
20.03.2018;270.95;40.65;60;48.92;124.31;87.35;164.48
19.03.2018;270.49;40.71;59.66;48.39;124.87;87.52;165.73
16.03.2018;274.2;41;60.69;48.91;124.6;87.61;165.49
15.03.2018;275;40.9;60.96;49.02;124.9;87.71;165.72
14.03.2018;275.3;40.87;60.84;49.2;125.7;87.74;167.31
13.03.2018;276.72;40.75;60.58;49.12;125.78;87.57;167.64
12.03.2018;278.52;41.09;60.68;49.57;125.54;87.43;166.95
09.03.2018;278.87;41.04;60.62;49.45;125.54;87.22;166.32
08.03.2018;274.1;40.9;60.47;48.42;125.42;87.41;166.44
07.03.2018;272.78;40.87;60.1;48.41;125.72;87.23;167.53
06.03.2018;272.88;40.63;60.61;48.36;126.53;87.23;167.36
05.03.2018;272.19;40.44;60.24;47.91;125.18;87.24;166.70
02.03.2018;269.08;40.16;59.97;47.84;125.39;87.35;166.41
01.03.2018;267.7;40.18;59.3;47.64;124.72;87.68;166.04
28.02.2018;271.65;40.55;61.07;47.73;125;87.3;165.04
27.02.2018;274.43;40.94;61.61;48.43;125.13;87.09;165.39
26.02.2018;277.9;41.68;62.46;49.88;126.45;87.37;166.80
23.02.2018;274.71;41.34;61.66;49.42;126.14;87.27;166.37
22.02.2018;270.4;41.05;60.77;48.56;126.3;86.93;166.55
21.02.2018;270.05;40.75;60.49;48.53;125.66;86.81;165.86
20.02.2018;271.4;41.05;61.1;48.57;126.24;87.07;166.51
16.02.2018;273.11;41.42;61.6;49.24;127.96;87.16;167.64
15.02.2018;273.03;41.34;60.67;49.4;128.38;86.96;168.56
14.02.2018;269.59;41.07;60.38;48.41;128.23;86.93;167.56
13.02.2018;266;40.34;59.48;47.23;126.08;87.46;166.49
12.02.2018;265.34;40.46;60.22;46.87;125.37;87.32;165.89
09.02.2018;261.5;39.91;59.07;46.14;124.77;87.34;165.09
08.02.2018;257.63;39.79;58.48;45.42;124.98;87.5;165.24
07.02.2018;267.67;41;60.27;47.05;124.79;87.42;165.75
06.02.2018;269.13;41.81;60.81;48.58;125.38;87.68;167.44
05.02.2018;263.93;40.66;59.37;47.05;126.71;88.06;167.23
02.02.2018;275.45;42.45;62.32;48.76;126.39;87.34;168.37
01.02.2018;281.58;43.56;63.25;50.04;128.07;87.67;169.32
31.01.2018;281.9;43.54;62.94;50.72;127.65;88.12;168.06
30.01.2018;281.76;43.47;63.3;50.29;126.8;88.1;167.82
29.01.2018;284.68;43.84;64.12;50.98;127.35;88.3;167.60
26.01.2018;286.58;44.21;64.67;51.77;128.07;88.52;168.42
25.01.2018;283.3;43.8;64.2;51.06;127.97;88.79;168.27
24.01.2018;283.18;43.97;64.51;51.09;128.83;88.59;168.60
23.01.2018;283.29;43.9;64.49;50.66;127.28;88.76;167.25
22.01.2018;282.69;43.79;64.1;50.43;126.65;88.51;166.69
19.01.2018;280.41;43.42;63.83;50.14;126.42;88.54;166.08
18.01.2018;279.14;43.09;63.43;49.73;125.86;88.77;166.14
17.01.2018;279.61;43.03;63.97;49.67;126.14;89.05;165.44
16.01.2018;276.97;42.87;63.46;49.02;127.17;89.25;166.42
12.01.2018;277.92;42.76;63.46;49.21;126.96;89.21;165.08
11.01.2018;276.12;42.17;63.26;48.75;125.44;89.27;162.92
10.01.2018;274.12;41.91;62.84;48.45;125.03;89.21;162.39
09.01.2018;274.54;42.06;62.44;48.76;124.73;89.23;162.37
08.01.2018;273.92;42.03;62.4;48.84;125.31;89.66;162.99
05.01.2018;273.42;42.2;62.04;48.84;125.33;89.7;163.71
04.01.2018;271.61;41.78;61.87;48.42;125.46;89.81;164.17
03.01.2018;270.47;41.05;61.12;48.18;124.82;89.85;163.35
02.01.2018;268.77;40.89;60.29;47.72;125.15;89.76;163.79
29.12.2017;266.86;40.71;59.93;46.84;123.65;90.06;163.10
28.12.2017;267.87;40.86;59.82;46.62;122.85;89.91;162.34
27.12.2017;267.32;40.94;59.96;46.3;122.23;90.02;161.88
26.12.2017;267.19;40.99;60.04;46.18;121.77;89.64;161.20
22.12.2017;267.51;40.95;60.01;46.22;120.94;89.61;161.20
21.12.2017;267.58;41.04;59.73;45.83;120.31;89.57;161.42
20.12.2017;267.03;40.94;59.69;45.54;120.14;89.51;161.50
19.12.2017;267.17;41.19;59.61;45.48;119.82;89.77;161.29
18.12.2017;268.2;41.25;60.62;46.41;119.73;90.18;161.01
15.12.2017;266.51;40.7;59.9;45.89;119.18;90.39;160.63
14.12.2017;265.66;40.69;59.87;45.79;118.93;90.4;160.99
13.12.2017;266.75;41.08;60.15;46.13;119.17;90.44;162.13
12.12.2017;266.78;41.1;59.91;45.59;118.15;90.07;160.99
11.12.2017;266.31;41.17;59.8;45.89;118.01;90.15;161.51
08.12.2017;265.51;41.2;59.6;45.66;118.48;90.21;161.43
07.12.2017;264.07;40.98;59.32;45.14;118.49;90.28;161.61
06.12.2017;263.24;40.83;58.94;45.01;120.07;90.44;161.88
05.12.2017;263.19;40.96;59.16;45.62;120.32;90.25;162.03
04.12.2017;264.14;41.15;59.01;45.65;121.18;90.18;162.44
01.12.2017;264.46;41.07;59.64;45.57;121.59;90.22;162.96
30.11.2017;265.01;41.39;59.91;45.82;121.1;89.89;162.72
29.11.2017;262.71;41.41;59.85;46.33;122.04;90.17;161.86
28.11.2017;262.87;41.54;59.97;47.08;122.81;90.46;162.09
27.11.2017;260.23;41.31;59.79;46.73;122.83;90.45;162.86
24.11.2017;260.36;41.57;60.05;47.42;122.32;90.39;163.13
22.11.2017;259.76;40.98;59.56;47.52;122.63;90.46;161.60
21.11.2017;259.99;40.94;59.52;47.4;121.51;90.17;160.53
20.11.2017;258.3;40.67;58.98;46.78;121.31;90.16;160.35
17.11.2017;257.86;40.75;58.69;46.54;122.86;90.3;161.17
16.11.2017;258.62;40.93;58.98;46.31;121.4;90.18;160.76
15.11.2017;256.44;40.69;58.08;45.37;121.41;90.41;160.92
14.11.2017;257.73;40.82;58.51;45.6;121.56;90.09;161.03
13.11.2017;258.33;40.65;58.82;45.91;121.31;89.96;159.22
10.11.2017;258.09;40.82;59.08;46.01;121.13;90;159.17
09.11.2017;258.17;40.92;59.52;46.21;122.13;90.46;159.20
08.11.2017;259.11;41.28;60.02;46.5;121.63;90.5;159.07
07.11.2017;258.67;41.25;59.65;46.28;121.21;90.61;159.08
06.11.2017;258.85;41.64;59.18;46.58;121.65;90.57;159.50
03.11.2017;258.45;41.66;59.19;46.06;120.62;90.46;159.22
02.11.2017;257.59;41.89;59.05;46.3;121.19;90.32;159.81
01.11.2017;257.49;41.77;58.98;46.24;121.11;90.2;159.29
31.10.2017;257.15;41.65;58.65;46;120.67;90.14;159.46
30.10.2017;256.75;41.44;58.4;45.58;121.13;90.2;159.47
27.10.2017;257.71;41.2;58.42;45.86;120.9;89.88;158.70
26.10.2017;255.62;41.28;57.98;45.21;120.33;89.59;158.73
25.10.2017;255.29;41.24;57.67;45.52;121.35;89.71;160.54
24.10.2017;256.56;41.29;58.14;45.61;121.33;89.86;159.80
23.10.2017;256.11;41.11;57.66;45.61;121.8;90.13;159.92
20.10.2017;257.11;41.29;57.52;45.98;121.61;90.04;160.26
19.10.2017;255.79;41.51;57.39;45.81;122.39;90.42;161.51
18.10.2017;255.72;41.5;57.52;46.22;121.67;90.32;160.63
17.10.2017;255.47;41.29;57.58;46.11;122.13;90.55;160.53
16.10.2017;255.29;41.38;57.64;46.35;122.97;90.59;160.88
13.10.2017;254.95;41.45;57.38;46.38;123.82;90.74;160.96
12.10.2017;254.64;41.48;56.68;45.96;122.89;90.43;160.76
11.10.2017;255.02;41.6;56.75;45.98;122.79;90.35;160.89
10.10.2017;254.62;41.48;56.46;45.77;122.4;90.25;160.29
09.10.2017;253.95;41.1;56.06;45.33;122.08;90.21;159.34
06.10.2017;254.37;41.16;55.99;45.36;121.09;90.11;159.14
05.10.2017;254.66;41.15;56.02;45.59;120.52;90.22;158.81
04.10.2017;253.16;41.05;56.05;45.25;121.17;90.31;159.52
03.10.2017;252.86;41.24;56.04;45.26;120.83;90.34;159.26
02.10.2017;252.32;41.13;55.71;44.55;120.77;90.21;159.14
29.09.2017;251.23;41.25;55.71;44.54;121.58;90.31;160.11
28.09.2017;250.35;40.8;55.7;44.03;122.21;90.42;159.62
27.09.2017;250.05;40.66;55.66;44.06;121.98;90.44;159.17
26.09.2017;249.08;40.54;55.55;44.22;123.14;90.91;160.10
25.09.2017;248.93;40.72;55.55;44.34;124.53;90.98;160.96
22.09.2017;249.44;41.1;55.43;45.11;123.24;90.71;162.00
21.09.2017;249.39;41.06;55.37;45.37;122.68;90.55;161.78
20.09.2017;250.06;40.99;55.59;45.37;123.62;90.67;161.26
19.09.2017;249.97;41.13;55.57;45.58;124.62;90.85;162.51
18.09.2017;249.72;40.97;55.25;45.48;124.36;90.95;161.83
15.09.2017;249.19;40.84;55.24;45.32;125.53;91.31;161.78
14.09.2017;250.09;40.93;55.16;45.05;126.16;91.2;161.64
13.09.2017;250.17;40.78;55.15;44.93;125.61;91.18;161.67
12.09.2017;250.05;40.96;55.26;45.17;126.56;91.37;162.80
11.09.2017;249.21;40.79;55.22;45.22;126.19;91.59;163.01
08.09.2017;246.58;40.37;54.97;44.62;127.97;92.11;164.16
07.09.2017;246.87;40.4;54.8;44.92;128.13;92.18;164.11
